"peiid","taxonname_clean","taxonname_key","taxclname","taxorder","taxsuborder","taxgrtgroup","taxsubgrp","taxpartsize","POINT_X","POINT_Y","phiidref","labsampnum","layerseqnum","hzdept","hzdepb","hzname","texcl","ncsslayerlabdataiid","sandtotmeasured","silttotmeasured","claytotmeasured","cec7","colorhue","colorvalue","colorchroma"
125741,"Noboco","NOBOCO","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Paleudults","Typic Paleudults","fine-loamy",-77.4472198,36.0736122000001,640903,"89P02941",4,75,105,"Bt2","Loam",170973,50.0999985,28.6000004,21.2999992,6.5,"10YR",5,8
125741,"Noboco","NOBOCO","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Paleudults","Typic Paleudults","fine-loamy",-77.4472198,36.0736122000001,640904,"89P02942",5,105,135,"Bt3","Sandy clay loam",170974,50.7000008,15,34.2999992,10,"10YR",5,8
125741,"Noboco","NOBOCO","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Paleudults","Typic Paleudults","fine-loamy",-77.4472198,36.0736122000001,640905,"89P02943",6,135,160,"Bt4","Sandy clay loam",170975,55.7999992,11.8999996,32.2999992,8.1999998,"10YR",5,8
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637972,"88P05086",1,0,12,"Ap","Coarse sand",60381,88.6999969,5.8000002,5.5,2.4000001,"5YR",3,4
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637973,"88P05087",2,12,34,"A / B","Loamy sand",60382,86.4000015,6.4000001,7.1999998,2.4000001,"5YR",3,4
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637974,"88P05088",3,34,72,"Bw","Sandy loam",60383,81.1999969,6.1999998,12.6000004,2.5,"2.5YR",4,8
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637975,"88P05089",4,72,92,"Bt1","Coarse sandy loam",60384,78.3000031,6.5999999,15.1000004,2.5,"2.5YR",4,6
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637976,"88P05090",5,92,128,"Bt2","Sandy clay loam",60385,70.3000031,6.6999998,23,3.2,"2.5YR",4,6
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637977,"88P05091",6,128,166,"Bt3","Sandy clay loam",60386,71,3.5999999,25.3999996,2.8,"2.5YR",4,6
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637978,"88P05092",7,166,210,"Bt4","Sandy loam",60387,77.4000015,3.5,19.1000004,2.0999999,"2.5YR",4,6
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637979,"88P05093",8,210,244,"Bt5","Sandy clay loam",60388,72.1999969,3.0999999,24.7000008,2.2,NA,NA,NA
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637980,"88P05094",9,244,266,"Bt6","Sandy clay loam",60389,77.5999985,1.9,20.5,1.9,NA,NA,NA
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637981,"88P05095",10,266,296,"Bt7","Loamy coarse sand",60390,84.5,2,13.5,1.4,NA,NA,NA
125308,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-84.4038925,31.9947224000001,637982,"88P05096",11,296,320,"Bt8","Loamy coarse sand",60391,88.5,1.6,9.8999996,1.3,"2.5YR",4,6
125309,"Troup","TROUP","Grossarenic Kandiudults, loamy, kaolinitic, thermic","Ultisols","Udults","Paleudults","Grossarenic Paleudults","loamy",-84.4069443,31.9902782,637983,"88P05105",1,0,14,"Ap1","Coarse sand",63800,91.4000015,4.5,4.0999999,2.3,"5YR",3,4
125309,"Troup","TROUP","Grossarenic Kandiudults, loamy, kaolinitic, thermic","Ultisols","Udults","Paleudults","Grossarenic Paleudults","loamy",-84.4069443,31.9902782,637984,"88P05106",2,14,26,"Ap2","Coarse sand",63801,90.5999985,4.8000002,4.5999999,1.9,"5YR",3,4
125309,"Troup","TROUP","Grossarenic Kandiudults, loamy, kaolinitic, thermic","Ultisols","Udults","Paleudults","Grossarenic Paleudults","loamy",-84.4069443,31.9902782,637985,"88P05107",3,26,68,"Bw1","Coarse sand",63802,90.1999969,5.1999998,4.5999999,1.7,"5YR",4,8
125309,"Troup","TROUP","Grossarenic Kandiudults, loamy, kaolinitic, thermic","Ultisols","Udults","Paleudults","Grossarenic Paleudults","loamy",-84.4069443,31.9902782,637986,"88P05108",4,68,104,"Bw2","Coarse sand",63803,89.9000015,5,5.0999999,1.5,"5YR",4,6
125309,"Troup","TROUP","Grossarenic Kandiudults, loamy, kaolinitic, thermic","Ultisols","Udults","Paleudults","Grossarenic Paleudults","loamy",-84.4069443,31.9902782,637987,"88P05109",5,104,150,"Bt1","Coarse sand",63804,90.9000015,3.4000001,5.6999998,1.5,"2.5YR",4,6
125309,"Troup","TROUP","Grossarenic Kandiudults, loamy, kaolinitic, thermic","Ultisols","Udults","Paleudults","Grossarenic Paleudults","loamy",-84.4069443,31.9902782,637988,"88P05110",6,150,182,"Bt1","Loamy coarse sand",63805,86.8000031,2.3,10.8999996,1.3,"2.5YR",4,6
125309,"Troup","TROUP","Grossarenic Kandiudults, loamy, kaolinitic, thermic","Ultisols","Udults","Paleudults","Grossarenic Paleudults","loamy",-84.4069443,31.9902782,637989,"88P05111",7,182,218,"Bt3","Loamy coarse sand",63806,87.6999969,2.2,10.1000004,1,"2.5YR",4,6
125309,"Troup","TROUP","Grossarenic Kandiudults, loamy, kaolinitic, thermic","Ultisols","Udults","Paleudults","Grossarenic Paleudults","loamy",-84.4069443,31.9902782,637990,"88P05112",8,218,308,"Bt4","Coarse sand",63807,89.9000015,1.6,8.5,0.7,NA,NA,NA
100593,"Foxworth","FOXWORTH","Siliceous, thermic Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","sandy",-84.4205550999999,30.3091660000001,478285,"92P01336",1,0,15,"A","Fine sand",18415,94.8000031,4.9000001,0.3,1.5,"10YR",3,3
100593,"Foxworth","FOXWORTH","Siliceous, thermic Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","sandy",-84.4205550999999,30.3091660000001,478286,"92P01337",2,15,41,"C1","Fine sand",18416,94.8000031,4.6999998,0.5,0.6,"10YR",6,4
100593,"Foxworth","FOXWORTH","Siliceous, thermic Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","sandy",-84.4205550999999,30.3091660000001,478287,"92P01338",3,41,112,"C2","Fine sand",18417,94.5,5.0999999,0.4,0.4,"10YR",6,4
100593,"Foxworth","FOXWORTH","Siliceous, thermic Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","sandy",-84.4205550999999,30.3091660000001,478288,"92P01339",4,112,132,"C3","Fine sand",18418,95.6999969,4.3000002,0,0.2,"10YR",8,2
100593,"Foxworth","FOXWORTH","Siliceous, thermic Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","sandy",-84.4205550999999,30.3091660000001,478289,"92P01340",5,132,157,"C4","Fine sand",18419,95.0999985,4.9000001,0,0.4,"10YR",7,4
100593,"Foxworth","FOXWORTH","Siliceous, thermic Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","sandy",-84.4205550999999,30.3091660000001,478290,"92P01341",6,157,203,"C5","Fine sand",18420,97.5999985,2.4000001,0,0.1,"10YR",8,1
100593,"Foxworth","FOXWORTH","Siliceous, thermic Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","sandy",-84.4205550999999,30.3091660000001,478291,"92P01342",7,203,8888,"Btb","Loamy fine sand",18421,84.3000031,6.9000001,8.8000002,1.8,"10YR",7,4
108947,"Persanti","PERSANTI","Fine, kaolinitic, thermic Aquic Paleudults","Ultisols","Udults","Paleudults","Aquic Paleudults","fine",-77.9202805,34.9680557,554177,"98P02282",2,36,58,"Bt2","Clay",52824,30.8999996,16.3999996,52.7000008,23.8999996,"10YR",5,6
108947,"Persanti","PERSANTI","Fine, kaolinitic, thermic Aquic Paleudults","Ultisols","Udults","Paleudults","Aquic Paleudults","fine",-77.9202805,34.9680557,554176,"98P02281",1,15,36,"Bt1","Clay",52823,31.5,17.8999996,50.5999985,22,"10YR",5,6
108952,"Duplin","DUPLIN","AQUIC PALEUDULTS, FINE, KAOLINITIC, THERMIC","Ultisols","Udults","Paleudults","Aquic Paleudults","fine",-77.9916686999999,35.0830574,554408,"98P02286",1,28,78,"Bt","Clay",52828,17.8999996,14.1999998,67.9000015,27.7999992,"5YR",5,6
109202,"Hosford","HOSFORD","Loamy, siliceous Typic Umbraquults","Ultisols","Aquults","Umbraquults","Typic Umbraquults","loamy",-84.9144439999999,30.4602776,553009,"98P02207",2,10,168,"A2","Coarse sand",49249,99,1,0,10,"10YR",3,2
109202,"Hosford","HOSFORD","Loamy, siliceous Typic Umbraquults","Ultisols","Aquults","Umbraquults","Typic Umbraquults","loamy",-84.9144439999999,30.4602776,553008,"98P02206",1,0,10,"A1","Coarse sand",49248,97.1999969,2.8,0,57.2000008,"10YR",2,1
109202,"Hosford","HOSFORD","Loamy, siliceous Typic Umbraquults","Ultisols","Aquults","Umbraquults","Typic Umbraquults","loamy",-84.9144439999999,30.4602776,553010,"98P02208",3,168,203,"Btg","Sand",49250,96.6999969,3.3,0,7,"10YR",3,2
109562,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5905533,31.5061111000001,555405,"99P02112",1,0,64,"Ap","Sand",174366,88.0999985,9.1000004,2.8,1.6,"10YR",5,3
109562,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5905533,31.5061111000001,555406,"99P02113",2,64,122,"Bt1","Fine sandy loam",174367,78.5,10,11.5,2.0999999,"10YR",6,8
109562,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5905533,31.5061111000001,555407,"99P02114",3,122,226,"Btc","Sandy clay loam",174368,69.4000015,10,20.6000004,2.7,"10YR",6,8
109562,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5905533,31.5061111000001,555408,"99P02115",4,226,259,"Bt2","Sandy clay loam",174369,64.0999985,8.1999998,27.7000008,3.4000001,"10YR",6,8
109562,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5905533,31.5061111000001,555409,"99P02116",5,259,323,"BtV1","Sandy clay loam",174370,64.3000031,7.6999998,28,2.7,"10YR",6,8
109562,"Tifton","TIFTON","Fine-loamy, siliceous, subactive, thermic Plinthic Paleudults","Ultisols","Udults","Paleudults","Plinthic Paleudults","fine-loamy",-83.5905533,31.5061111000001,555410,"99P02117",6,323,386,"Btv2","Sandy clay loam",174371,66.0999985,8.3000002,25.6000004,2.5999999,"10YR",7,1
111367,"Bonneau","BONNEAU","Loamy, siliceous, subactive, thermic Arenic Paleudults","Ultisols","Udults","Paleudults","Arenic Paleudults","loamy",-81.7638092,32.6448898,538467,"00P02826",3,119,163,"Bt3","Fine sandy loam",59037,77.1999969,4.9000001,17.8999996,2.9000001,"10YR",5,6
111367,"Bonneau","BONNEAU","Loamy, siliceous, subactive, thermic Arenic Paleudults","Ultisols","Udults","Paleudults","Arenic Paleudults","loamy",-81.7638092,32.6448898,538466,"00P02825",2,86,119,"Bt2","Sandy loam",59036,73,7.0999999,19.8999996,3.8,"10YR",5,6
111367,"Bonneau","BONNEAU","Loamy, siliceous, subactive, thermic Arenic Paleudults","Ultisols","Udults","Paleudults","Arenic Paleudults","loamy",-81.7638092,32.6448898,538465,"00P02824",1,56,86,"Bt1","Sandy clay loam",59035,69.8000031,8,22.2000008,4.1999998,"10YR",5,6
111368,"Bonneau","BONNEAU","Loamy, siliceous, subactive, thermic Arenic Paleudults","Ultisols","Udults","Paleudults","Arenic Paleudults","loamy",-81.7618027,32.6445541000001,538473,"00P02827",1,160,188,"Btg1","Fine sandy loam",59038,74.9000015,8.8999996,16.2000008,3.9000001,"10YR",5,2
111368,"Bonneau","BONNEAU","Loamy, siliceous, subactive, thermic Arenic Paleudults","Ultisols","Udults","Paleudults","Arenic Paleudults","loamy",-81.7618027,32.6445541000001,538474,"00P02828",2,188,203,"Btg2","Fine sandy loam",59039,75.5,5.0999999,19.3999996,4.5999999,"10YR",5,2
111416,"Bonneau","BONNEAU","Loamy, siliceous, subactive, thermic Arenic Paleudults","Ultisols","Udults","Paleudults","Arenic Paleudults","loamy",-81.7683334,32.6448898,538450,"00P02817",3,168,203,"Bt3","Sandy clay loam",59028,55.7999992,10,34.2000008,15.6000004,"10YR",6,1
111416,"Bonneau","BONNEAU","Loamy, siliceous, subactive, thermic Arenic Paleudults","Ultisols","Udults","Paleudults","Arenic Paleudults","loamy",-81.7683334,32.6448898,538447,"00P02815",1,81,127,"Bt1","Sandy loam",59026,70.4000015,12.6000004,17,4.0999999,"10YR",5,6
111416,"Bonneau","BONNEAU","Loamy, siliceous, subactive, thermic Arenic Paleudults","Ultisols","Udults","Paleudults","Arenic Paleudults","loamy",-81.7683334,32.6448898,538448,"00P02816",2,127,168,"Bt2","Sandy loam",59027,72.1999969,11.6000004,16.2000008,3.4000001,"10YR",5,6
111417,"Norfolk","NORFOLK","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-81.7674713,32.6448059000001,538455,"00P02820",3,147,170,"Bt3","Sandy clay loam",59031,72.6999969,5.8000002,21.5,2.7,"10YR",5,6
111417,"Norfolk","NORFOLK","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-81.7674713,32.6448059000001,538453,"00P02818",1,30,89,"Bt1","Sandy clay loam",59029,62.7000008,7.3000002,30,4.4000001,"10YR",5,6
111417,"Norfolk","NORFOLK","Fine-loamy, siliceous, subactive, thermic Typic Paleudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-81.7674713,32.6448059000001,538454,"00P02819",2,89,147,"Bt2","Sandy clay loam",59030,67.3000031,5.5,27.2000008,3.5999999,"10YR",5,6
145476,"Foxworth","FOXWORTH","Thermic, coated Typic Quartzipsamments","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","sandy",-84.7222222,30.4911111000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962564,"Lakeland","LAKELAND","Thermic, coated Typic Quartzipsamment","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","not used",-85.5508333,30.4791667000001,4829687,"06N02899",1,25,102,"C","Sand",213924,94.3000031,3,2.7,NA,NA,NA,NA
962565,"Lakeland","LAKELAND","Thermic, coated Typic Quartzipsamment","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","not used",-85.5508333,30.4791667000001,4829688,"06N02900",2,25,102,"C","Sand",213925,92.9000015,4.0999999,3,NA,NA,NA,NA
962566,"Lakeland","LAKELAND","Thermic Typic Quartzipsamment","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","not used",-85.5508333,30.4791667000001,4829689,"06N02901",3,25,102,"C","Sand",213926,94.4000015,3.0999999,2.5,NA,NA,NA,NA
962567,"Lakeland","LAKELAND","Thermic, coated Typic Quartzipsamment","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","not used",-85.5508333,30.4791667000001,4829690,"06N02902",4,25,102,"C","Sand",213927,93,4.1999998,2.8,NA,NA,NA,NA
962568,"Lakeland","LAKELAND","Thermic, coated Typic Quartzipsamment","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","not used",-85.7416666999999,30.6963889,4829691,"06N02903",5,25,102,"C","Sand",213928,92.5,4.4000001,3.0999999,NA,NA,NA,NA
962569,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-85.4888888999999,30.5019444000001,4829692,"06N02904",6,25,102,"C","Coarse sand",216629,94,2.5999999,3.4000001,NA,NA,NA,NA
962570,"Eustis","EUSTIS","Siliceous, thermic Psammentic Paleudult","Ultisols","Udults","Paleudults","Psammentic Paleudults","sandy",-85.7013889,30.5375000000001,4829693,"06N02905",7,25,102,"C","Coarse sand",216630,91.8000031,4.3000002,3.9000001,NA,NA,NA,NA
962571,"Lakeland","LAKELAND","Siliceous, thermic Typic Quartzipsamment","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","not used",-85.5508333,30.4791667000001,4829694,"06N02906",8,25,102,"C","Sand",216631,92.5,5.1999998,2.3,NA,NA,NA,NA
962572,"Lakeland","LAKELAND","Siliceous, thermic Typic Quartzipsamment","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","not used",-85.8192222,30.7646667000001,4829695,"06N02907",9,25,102,"C","Sand",216632,93.0999985,5,1.9,NA,NA,NA,NA
962573,"Lakeland","LAKELAND","Siliceous, thermic Typic Quartzipsamment","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","not used",-85.8270277999999,30.7636111,4829696,"06N02908",10,25,102,"C","Sand",216633,94,3.7,2.3,NA,NA,NA,NA
962574,"Lakeland","LAKELAND","Siliceous, thermic Typic Quartzipsamment","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","not used",-85.8186611,30.7639722000001,4829697,"06N02909",11,25,102,"C","Sand",216634,92.8000031,5.1999998,2,NA,NA,NA,NA
962575,"Lakeland","LAKELAND","Thermic Typic Quartzipsamment","Entisols","Psamments","Quartzipsamments","Typic Quartzipsamments","not used",-85.5508333,30.4791667000001,4829698,"06N02910",12,25,102,"C","Sand",216635,93.6999969,3.5,2.8,NA,NA,NA,NA
184313,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-85.8844452,31.2838898000001,905313,"05N00762",8,165,203,"Btx","Sandy clay",43426,52.5,5,42.5,NA,"2.5YR",4,8
184313,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-85.8844452,31.2838898000001,905314,"05N00761",7,145,165,"Bt4","Sandy clay",43425,54.2999992,5.5,40.2000008,NA,"2.5YR",4,8
184313,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-85.8844452,31.2838898000001,905315,"05N00760",6,114,145,"Bt3","Sandy clay",43424,57.7000008,7,35.2999992,NA,"2.5YR",4,8
184313,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-85.8844452,31.2838898000001,905316,"05N00759",5,94,114,"Bt2","Sandy clay loam",43423,61.4000015,9.1999998,29.3999996,NA,"2.5YR",4,6
184313,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-85.8844452,31.2838898000001,905317,"05N00758",4,61,94,"Bt1","Sandy clay loam",43422,60.7000008,10.3999996,28.8999996,NA,"2.5YR",5,6
184313,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-85.8844452,31.2838898000001,905318,"05N00757",3,31,61,"BE","Fine sandy loam",43421,71.9000015,11.6000004,16.5,NA,"7.5YR",4,6
184313,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-85.8844452,31.2838898000001,905319,"05N00756",2,18,31,"Ap2","Fine sandy loam",43420,78.3000031,12.1000004,9.6000004,NA,"10YR",3,2
184313,"Orangeburg","ORANGEBURG","Fine-loamy, kaolinitic, thermic Typic Kandiudults","Ultisols","Udults","Kandiudults","Typic Kandiudults","fine-loamy",-85.8844452,31.2838898000001,905320,"05N00755",1,0,18,"Ap1","Loamy sand",43419,80,11.3999996,8.6000004,NA,"10YR",4,2
1266200,"Dothan","DOTHAN","Fine, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine",-80.4825592,34.1112785,6362214,"06N03552",97,23,45,"E","Loamy sand",232012,80.4000015,15.3999996,4.1999998,NA,"10YR",7,3
1266200,"Dothan","DOTHAN","Fine, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine",-80.4825592,34.1112785,6362215,"06N03564",109,118,132,"2Btvx2","Sandy clay",232024,50.2999992,13.5,36.2000008,NA,"7.5YR",5,6
1266200,"Dothan","DOTHAN","Fine, kaolinitic, thermic Plinthic Kandiudults","Ultisols","Udults","Kandiudults","Plinthic Kandiudults","fine",-80.4825592,34.1112785,6362216,"06N03567",112,132,152,"2Btvx3","Clay",232027,43.2999992,6.3000002,50.4000015,NA,"7.5YR",5,6
